drugcentral_id,name,best_affinity_kcal_mol,output_pdbqt
588,chlorambucil,-6.7,runs/full-3L4D-CYP51-screen/docked/588_out.pdbqt
609,chlorothiazide,-6.7,runs/full-3L4D-CYP51-screen/docked/609_out.pdbqt
90,adenosine,-6.7,runs/full-3L4D-CYP51-screen/docked/90_out.pdbqt
1003,emtricitabine,-6.6,runs/full-3L4D-CYP51-screen/docked/1003_out.pdbqt
1129,famotidine,-6.6,runs/full-3L4D-CYP51-screen/docked/1129_out.pdbqt
1277,ganciclovir,-6.6,runs/full-3L4D-CYP51-screen/docked/1277_out.pdbqt
1374,hexylresorcinol,-6.6,runs/full-3L4D-CYP51-screen/docked/1374_out.pdbqt
158,amiloride,-6.6,runs/full-3L4D-CYP51-screen/docked/158_out.pdbqt
1814,minoxidil,-6.6,runs/full-3L4D-CYP51-screen/docked/1814_out.pdbqt
1922,nifedipine,-6.6,runs/full-3L4D-CYP51-screen/docked/1922_out.pdbqt
2079,penciclovir,-6.6,runs/full-3L4D-CYP51-screen/docked/2079_out.pdbqt
2666,tiludronic acid,-6.6,runs/full-3L4D-CYP51-screen/docked/2666_out.pdbqt
2695,tolazoline,-6.6,runs/full-3L4D-CYP51-screen/docked/2695_out.pdbqt
2785,tyropanoate,-6.6,runs/full-3L4D-CYP51-screen/docked/2785_out.pdbqt
2856,zalcitabine,-6.6,runs/full-3L4D-CYP51-screen/docked/2856_out.pdbqt
3249,fospropofol,-6.6,runs/full-3L4D-CYP51-screen/docked/3249_out.pdbqt
4259,cineole,-6.6,runs/full-3L4D-CYP51-screen/docked/4259_out.pdbqt
4946,avibactam,-6.6,runs/full-3L4D-CYP51-screen/docked/4946_out.pdbqt
611,chloroxine,-6.6,runs/full-3L4D-CYP51-screen/docked/611_out.pdbqt
681,clioquinol,-6.6,runs/full-3L4D-CYP51-screen/docked/681_out.pdbqt
704,clonidine,-6.6,runs/full-3L4D-CYP51-screen/docked/704_out.pdbqt
790,decitabine,-6.6,runs/full-3L4D-CYP51-screen/docked/790_out.pdbqt
864,dichlorphenamide,-6.6,runs/full-3L4D-CYP51-screen/docked/864_out.pdbqt
1081,ethinamate,-6.5,runs/full-3L4D-CYP51-screen/docked/1081_out.pdbqt
1355,haloprogin,-6.5,runs/full-3L4D-CYP51-screen/docked/1355_out.pdbqt
1404,ibandronic acid,-6.5,runs/full-3L4D-CYP51-screen/docked/1404_out.pdbqt
1448,iobenguane (123I),-6.5,runs/full-3L4D-CYP51-screen/docked/1448_out.pdbqt
144,amantadine,-6.5,runs/full-3L4D-CYP51-screen/docked/144_out.pdbqt
1457,diiodohydroxyquinoline,-6.5,runs/full-3L4D-CYP51-screen/docked/1457_out.pdbqt
1593,lofexidine,-6.5,runs/full-3L4D-CYP51-screen/docked/1593_out.pdbqt
1644,mebutamate,-6.5,runs/full-3L4D-CYP51-screen/docked/1644_out.pdbqt
1740,metharbital,-6.5,runs/full-3L4D-CYP51-screen/docked/1740_out.pdbqt
1747,methocarbamol,-6.5,runs/full-3L4D-CYP51-screen/docked/1747_out.pdbqt
1794,mexiletine,-6.5,runs/full-3L4D-CYP51-screen/docked/1794_out.pdbqt
201,amrinone,-6.5,runs/full-3L4D-CYP51-screen/docked/201_out.pdbqt
2092,pentetic acid,-6.5,runs/full-3L4D-CYP51-screen/docked/2092_out.pdbqt
2096,pentolonium,-6.5,runs/full-3L4D-CYP51-screen/docked/2096_out.pdbqt
2233,pramipexole,-6.5,runs/full-3L4D-CYP51-screen/docked/2233_out.pdbqt
2306,propyliodone,-6.5,runs/full-3L4D-CYP51-screen/docked/2306_out.pdbqt
2358,ranitidine,-6.5,runs/full-3L4D-CYP51-screen/docked/2358_out.pdbqt
2572,tazobactam,-6.5,runs/full-3L4D-CYP51-screen/docked/2572_out.pdbqt
269,azathioprine,-6.5,runs/full-3L4D-CYP51-screen/docked/269_out.pdbqt
2832,thiamine,-6.5,runs/full-3L4D-CYP51-screen/docked/2832_out.pdbqt
2974,doxacurium,-6.5,runs/full-3L4D-CYP51-screen/docked/2974_out.pdbqt
3051,butamben,-6.5,runs/full-3L4D-CYP51-screen/docked/3051_out.pdbqt
3070,articaine,-6.5,runs/full-3L4D-CYP51-screen/docked/3070_out.pdbqt
373,biotin,-6.5,runs/full-3L4D-CYP51-screen/docked/373_out.pdbqt
4577,iobenguane (131I),-6.5,runs/full-3L4D-CYP51-screen/docked/4577_out.pdbqt
4648,eugenol,-6.5,runs/full-3L4D-CYP51-screen/docked/4648_out.pdbqt
470,camphor,-6.5,runs/full-3L4D-CYP51-screen/docked/470_out.pdbqt
496,carbidopa,-6.5,runs/full-3L4D-CYP51-screen/docked/496_out.pdbqt
645,cimetidine,-6.5,runs/full-3L4D-CYP51-screen/docked/645_out.pdbqt
694,clofibrate,-6.5,runs/full-3L4D-CYP51-screen/docked/694_out.pdbqt
934,levomenthol,-6.5,runs/full-3L4D-CYP51-screen/docked/934_out.pdbqt
940,docosanol,-6.5,runs/full-3L4D-CYP51-screen/docked/940_out.pdbqt
1024,ephedrine,-6.4,runs/full-3L4D-CYP51-screen/docked/1024_out.pdbqt
1083,ethionamide,-6.4,runs/full-3L4D-CYP51-screen/docked/1083_out.pdbqt
1257,furazolidone,-6.4,runs/full-3L4D-CYP51-screen/docked/1257_out.pdbqt
1426,imipenem,-6.4,runs/full-3L4D-CYP51-screen/docked/1426_out.pdbqt
1452,iodamide,-6.4,runs/full-3L4D-CYP51-screen/docked/1452_out.pdbqt
1465,iopanoic acid,-6.4,runs/full-3L4D-CYP51-screen/docked/1465_out.pdbqt
1583,lindane,-6.4,runs/full-3L4D-CYP51-screen/docked/1583_out.pdbqt
1694,mephentermine,-6.4,runs/full-3L4D-CYP51-screen/docked/1694_out.pdbqt
1762,methyldopa,-6.4,runs/full-3L4D-CYP51-screen/docked/1762_out.pdbqt
1774,methyprylon,-6.4,runs/full-3L4D-CYP51-screen/docked/1774_out.pdbqt
1803,midodrine,-6.4,runs/full-3L4D-CYP51-screen/docked/1803_out.pdbqt
2065,pargyline,-6.4,runs/full-3L4D-CYP51-screen/docked/2065_out.pdbqt
2166,pilocarpine,-6.4,runs/full-3L4D-CYP51-screen/docked/2166_out.pdbqt
2326,pseudoephedrine,-6.4,runs/full-3L4D-CYP51-screen/docked/2326_out.pdbqt
2378,rifapentine,-6.4,runs/full-3L4D-CYP51-screen/docked/2378_out.pdbqt
2497,sulfacetamide,-6.4,runs/full-3L4D-CYP51-screen/docked/2497_out.pdbqt
24,phenylbutanoic acid,-6.4,runs/full-3L4D-CYP51-screen/docked/24_out.pdbqt
2598,terbutaline,-6.4,runs/full-3L4D-CYP51-screen/docked/2598_out.pdbqt
25,azacitidine,-6.4,runs/full-3L4D-CYP51-screen/docked/25_out.pdbqt
2872,zonisamide,-6.4,runs/full-3L4D-CYP51-screen/docked/2872_out.pdbqt
4061,timolol,-6.4,runs/full-3L4D-CYP51-screen/docked/4061_out.pdbqt
4633,trabectedin,-6.4,runs/full-3L4D-CYP51-screen/docked/4633_out.pdbqt
5325,solriamfetol,-6.4,runs/full-3L4D-CYP51-screen/docked/5325_out.pdbqt
614,chlorphenesin carbamate,-6.4,runs/full-3L4D-CYP51-screen/docked/614_out.pdbqt
1384,hydralazine,-6.3,runs/full-3L4D-CYP51-screen/docked/1384_out.pdbqt
1536,lactulose,-6.3,runs/full-3L4D-CYP51-screen/docked/1536_out.pdbqt
165,aminohippuric acid,-6.3,runs/full-3L4D-CYP51-screen/docked/165_out.pdbqt
1732,methamphetamine,-6.3,runs/full-3L4D-CYP51-screen/docked/1732_out.pdbqt
1789,metrizoic acid,-6.3,runs/full-3L4D-CYP51-screen/docked/1789_out.pdbqt
1792,metirosine,-6.3,runs/full-3L4D-CYP51-screen/docked/1792_out.pdbqt
1897,neostigmine,-6.3,runs/full-3L4D-CYP51-screen/docked/1897_out.pdbqt
2140,phentermine,-6.3,runs/full-3L4D-CYP51-screen/docked/2140_out.pdbqt
2192,pipobroman,-6.3,runs/full-3L4D-CYP51-screen/docked/2192_out.pdbqt
2373,ribavirin,-6.3,runs/full-3L4D-CYP51-screen/docked/2373_out.pdbqt
2492,sulbactam,-6.3,runs/full-3L4D-CYP51-screen/docked/2492_out.pdbqt
2671,tinidazole,-6.3,runs/full-3L4D-CYP51-screen/docked/2671_out.pdbqt
2715,tranylcypromine,-6.3,runs/full-3L4D-CYP51-screen/docked/2715_out.pdbqt
394,bretylium,-6.3,runs/full-3L4D-CYP51-screen/docked/394_out.pdbqt
4329,pasireotide,-6.3,runs/full-3L4D-CYP51-screen/docked/4329_out.pdbqt
4482,corbadrine,-6.3,runs/full-3L4D-CYP51-screen/docked/4482_out.pdbqt
4550,fluorodopa (18F),-6.3,runs/full-3L4D-CYP51-screen/docked/4550_out.pdbqt
4750,cetyl alcohol,-6.3,runs/full-3L4D-CYP51-screen/docked/4750_out.pdbqt
770,cytarabine,-6.3,runs/full-3L4D-CYP51-screen/docked/770_out.pdbqt
1505,isosorbide dinitrate,-6.2,runs/full-3L4D-CYP51-screen/docked/1505_out.pdbqt
1539,lamivudine,-6.2,runs/full-3L4D-CYP51-screen/docked/1539_out.pdbqt
1721,metaraminol,-6.2,runs/full-3L4D-CYP51-screen/docked/1721_out.pdbqt
2144,phenylalanine,-6.2,runs/full-3L4D-CYP51-screen/docked/2144_out.pdbqt
2305,propylhexedrine,-6.2,runs/full-3L4D-CYP51-screen/docked/2305_out.pdbqt
2818,vidarabine,-6.2,runs/full-3L4D-CYP51-screen/docked/2818_out.pdbqt
3094,chloroxylenol,-6.2,runs/full-3L4D-CYP51-screen/docked/3094_out.pdbqt
3966,iodoxamic acid,-6.2,runs/full-3L4D-CYP51-screen/docked/3966_out.pdbqt
74,acetylsalicylic acid,-6.2,runs/full-3L4D-CYP51-screen/docked/74_out.pdbqt
851,diatrizoate,-6.2,runs/full-3L4D-CYP51-screen/docked/851_out.pdbqt
85,acyclovir,-6.2,runs/full-3L4D-CYP51-screen/docked/85_out.pdbqt
971,droxidopa,-6.2,runs/full-3L4D-CYP51-screen/docked/971_out.pdbqt
988,edrophonium,-6.2,runs/full-3L4D-CYP51-screen/docked/988_out.pdbqt
1264,gabapentin,-6.1,runs/full-3L4D-CYP51-screen/docked/1264_out.pdbqt
1394,hydroxyamfetamine,-6.1,runs/full-3L4D-CYP51-screen/docked/1394_out.pdbqt
1451,iocetamic acid,-6.1,runs/full-3L4D-CYP51-screen/docked/1451_out.pdbqt
1567,levodopa,-6.1,runs/full-3L4D-CYP51-screen/docked/1567_out.pdbqt
1626,malathion,-6.1,runs/full-3L4D-CYP51-screen/docked/1626_out.pdbqt
1753,methoxamine,-6.1,runs/full-3L4D-CYP51-screen/docked/1753_out.pdbqt
1920,nicotine,-6.1,runs/full-3L4D-CYP51-screen/docked/1920_out.pdbqt
1950,nitrofurazone,-6.1,runs/full-3L4D-CYP51-screen/docked/1950_out.pdbqt
2047,pamabrom,-6.1,runs/full-3L4D-CYP51-screen/docked/2047_out.pdbqt
2308,propylthiouracil,-6.1,runs/full-3L4D-CYP51-screen/docked/2308_out.pdbqt
2387,risedronic acid,-6.1,runs/full-3L4D-CYP51-screen/docked/2387_out.pdbqt
2483,streptozocin,-6.1,runs/full-3L4D-CYP51-screen/docked/2483_out.pdbqt
2589,temozolomide,-6.1,runs/full-3L4D-CYP51-screen/docked/2589_out.pdbqt
2786,tyrosine,-6.1,runs/full-3L4D-CYP51-screen/docked/2786_out.pdbqt
3290,oxyquinoline,-6.1,runs/full-3L4D-CYP51-screen/docked/3290_out.pdbqt
4610,sucrose,-6.1,runs/full-3L4D-CYP51-screen/docked/4610_out.pdbqt
4626,trinitrophenol,-6.1,runs/full-3L4D-CYP51-screen/docked/4626_out.pdbqt
4641,levmetamfetamine,-6.1,runs/full-3L4D-CYP51-screen/docked/4641_out.pdbqt
618,chlorphentermine,-6.1,runs/full-3L4D-CYP51-screen/docked/618_out.pdbqt
639,cidofovir,-6.1,runs/full-3L4D-CYP51-screen/docked/639_out.pdbqt
669,clavulanic acid,-6.1,runs/full-3L4D-CYP51-screen/docked/669_out.pdbqt
976,diprophylline,-6.1,runs/full-3L4D-CYP51-screen/docked/976_out.pdbqt
1028,epinephrine,-6.0,runs/full-3L4D-CYP51-screen/docked/1028_out.pdbqt
1474,iopodic acid,-6.0,runs/full-3L4D-CYP51-screen/docked/1474_out.pdbqt
1624,mafenide,-6.0,runs/full-3L4D-CYP51-screen/docked/1624_out.pdbqt
1704,meprobamate,-6.0,runs/full-3L4D-CYP51-screen/docked/1704_out.pdbqt
195,amfetamine,-6.0,runs/full-3L4D-CYP51-screen/docked/195_out.pdbqt
2059,paramethadione,-6.0,runs/full-3L4D-CYP51-screen/docked/2059_out.pdbqt
2149,phenylpropanolamine,-6.0,runs/full-3L4D-CYP51-screen/docked/2149_out.pdbqt
2795,uracil mustard,-6.0,runs/full-3L4D-CYP51-screen/docked/2795_out.pdbqt
2825,vincristine,-6.0,runs/full-3L4D-CYP51-screen/docked/2825_out.pdbqt
2859,zanamivir,-6.0,runs/full-3L4D-CYP51-screen/docked/2859_out.pdbqt
3269,glycol salicylate,-6.0,runs/full-3L4D-CYP51-screen/docked/3269_out.pdbqt
4508,racepinefrine,-6.0,runs/full-3L4D-CYP51-screen/docked/4508_out.pdbqt
4624,phenylacetic acid,-6.0,runs/full-3L4D-CYP51-screen/docked/4624_out.pdbqt
52,paracetamol,-6.0,runs/full-3L4D-CYP51-screen/docked/52_out.pdbqt
626,chlorzoxazone,-6.0,runs/full-3L4D-CYP51-screen/docked/626_out.pdbqt
789,decamethonium,-6.0,runs/full-3L4D-CYP51-screen/docked/789_out.pdbqt
841,dexamfetamine,-6.0,runs/full-3L4D-CYP51-screen/docked/841_out.pdbqt
873,diethylcarbamazine,-6.0,runs/full-3L4D-CYP51-screen/docked/873_out.pdbqt
1336,guaifenesin,-5.9,runs/full-3L4D-CYP51-screen/docked/1336_out.pdbqt
1421,ifosfamide,-5.9,runs/full-3L4D-CYP51-screen/docked/1421_out.pdbqt
1596,lomustine,-5.9,runs/full-3L4D-CYP51-screen/docked/1596_out.pdbqt
1955,nizatidine,-5.9,runs/full-3L4D-CYP51-screen/docked/1955_out.pdbqt
2146,phenylephrine,-5.9,runs/full-3L4D-CYP51-screen/docked/2146_out.pdbqt
323,benzocaine,-5.9,runs/full-3L4D-CYP51-screen/docked/323_out.pdbqt
3446,undecylenic acid,-5.9,runs/full-3L4D-CYP51-screen/docked/3446_out.pdbqt
4245,methyl salicylate,-5.9,runs/full-3L4D-CYP51-screen/docked/4245_out.pdbqt
4615,N-Acetylglucosamine,-5.9,runs/full-3L4D-CYP51-screen/docked/4615_out.pdbqt
484,captopril,-5.9,runs/full-3L4D-CYP51-screen/docked/484_out.pdbqt
63,acetrizoic acid,-5.9,runs/full-3L4D-CYP51-screen/docked/63_out.pdbqt
773,dacarbazine,-5.9,runs/full-3L4D-CYP51-screen/docked/773_out.pdbqt
1087,ethosuximide,-5.8,runs/full-3L4D-CYP51-screen/docked/1087_out.pdbqt
1464,iopamidol,-5.8,runs/full-3L4D-CYP51-screen/docked/1464_out.pdbqt
1496,isometheptene,-5.8,runs/full-3L4D-CYP51-screen/docked/1496_out.pdbqt
1563,levetiracetam,-5.8,runs/full-3L4D-CYP51-screen/docked/1563_out.pdbqt
1960,norepinephrine,-5.8,runs/full-3L4D-CYP51-screen/docked/1960_out.pdbqt
2123,phenelzine,-5.8,runs/full-3L4D-CYP51-screen/docked/2123_out.pdbqt
3364,monoctanoin,-5.8,runs/full-3L4D-CYP51-screen/docked/3364_out.pdbqt
3506,pyridoxal phosphate,-5.8,runs/full-3L4D-CYP51-screen/docked/3506_out.pdbqt
947,dopamine,-5.8,runs/full-3L4D-CYP51-screen/docked/947_out.pdbqt
141,altretamine,-5.7,runs/full-3L4D-CYP51-screen/docked/141_out.pdbqt
1468,iopromide,-5.7,runs/full-3L4D-CYP51-screen/docked/1468_out.pdbqt
1469,iotalamic acid,-5.7,runs/full-3L4D-CYP51-screen/docked/1469_out.pdbqt
1473,ioxilan,-5.7,runs/full-3L4D-CYP51-screen/docked/1473_out.pdbqt
167,5-aminolevulinic acid hexyl ester,-5.7,runs/full-3L4D-CYP51-screen/docked/167_out.pdbqt
1807,miglustat,-5.7,runs/full-3L4D-CYP51-screen/docked/1807_out.pdbqt
2330,pyridostigmine,-5.7,runs/full-3L4D-CYP51-screen/docked/2330_out.pdbqt
2415,salicylamide,-5.7,runs/full-3L4D-CYP51-screen/docked/2415_out.pdbqt
2489,suxamethonium,-5.7,runs/full-3L4D-CYP51-screen/docked/2489_out.pdbqt
3592,tetrofosmin,-5.7,runs/full-3L4D-CYP51-screen/docked/3592_out.pdbqt
463,caffeine,-5.7,runs/full-3L4D-CYP51-screen/docked/463_out.pdbqt
4642,dodecanoic acid,-5.7,runs/full-3L4D-CYP51-screen/docked/4642_out.pdbqt
4664,benzoic acid,-5.7,runs/full-3L4D-CYP51-screen/docked/4664_out.pdbqt
56,acetazolamide,-5.7,runs/full-3L4D-CYP51-screen/docked/56_out.pdbqt
1534,lactitol,-5.6,runs/full-3L4D-CYP51-screen/docked/1534_out.pdbqt
2104,perflutren,-5.6,runs/full-3L4D-CYP51-screen/docked/2104_out.pdbqt
2427,secnidazole,-5.6,runs/full-3L4D-CYP51-screen/docked/2427_out.pdbqt
2439,sevoflurane,-5.6,runs/full-3L4D-CYP51-screen/docked/2439_out.pdbqt
2521,sulfanilamide,-5.6,runs/full-3L4D-CYP51-screen/docked/2521_out.pdbqt
2713,tranexamic acid,-5.6,runs/full-3L4D-CYP51-screen/docked/2713_out.pdbqt
2751,trimethadione,-5.6,runs/full-3L4D-CYP51-screen/docked/2751_out.pdbqt
2803,valproic acid,-5.6,runs/full-3L4D-CYP51-screen/docked/2803_out.pdbqt
4268,allantoin,-5.6,runs/full-3L4D-CYP51-screen/docked/4268_out.pdbqt
758,cyclophosphamide,-5.6,runs/full-3L4D-CYP51-screen/docked/758_out.pdbqt
928,disulfiram,-5.6,runs/full-3L4D-CYP51-screen/docked/928_out.pdbqt
1236,fondaparinux,-5.5,runs/full-3L4D-CYP51-screen/docked/1236_out.pdbqt
1461,iohexol,-5.5,runs/full-3L4D-CYP51-screen/docked/1461_out.pdbqt
1710,mesalazine,-5.5,runs/full-3L4D-CYP51-screen/docked/1710_out.pdbqt
1741,methazolamide,-5.5,runs/full-3L4D-CYP51-screen/docked/1741_out.pdbqt
2050,aminosalicylic acid,-5.5,runs/full-3L4D-CYP51-screen/docked/2050_out.pdbqt
2376,rifabutin,-5.5,runs/full-3L4D-CYP51-screen/docked/2376_out.pdbqt
2620,theophylline,-5.5,runs/full-3L4D-CYP51-screen/docked/2620_out.pdbqt
2632,thioguanine,-5.5,runs/full-3L4D-CYP51-screen/docked/2632_out.pdbqt
2868,zoledronic acid,-5.5,runs/full-3L4D-CYP51-screen/docked/2868_out.pdbqt
3302,iodixanol,-5.5,runs/full-3L4D-CYP51-screen/docked/3302_out.pdbqt
987,edetic acid,-5.5,runs/full-3L4D-CYP51-screen/docked/987_out.pdbqt
1494,fluostigmine,-5.4,runs/full-3L4D-CYP51-screen/docked/1494_out.pdbqt
1497,isoniazid,-5.4,runs/full-3L4D-CYP51-screen/docked/1497_out.pdbqt
1506,isosorbide mononitrate,-5.4,runs/full-3L4D-CYP51-screen/docked/1506_out.pdbqt
1725,metformin,-5.4,runs/full-3L4D-CYP51-screen/docked/1725_out.pdbqt
2055,calcium pantothenate,-5.4,runs/full-3L4D-CYP51-screen/docked/2055_out.pdbqt
2231,pralidoxime,-5.4,runs/full-3L4D-CYP51-screen/docked/2231_out.pdbqt
2255,pregabalin,-5.4,runs/full-3L4D-CYP51-screen/docked/2255_out.pdbqt
2349,quinupristin,-5.4,runs/full-3L4D-CYP51-screen/docked/2349_out.pdbqt
3442,phenoxyethanol,-5.4,runs/full-3L4D-CYP51-screen/docked/3442_out.pdbqt
4612,protocatechualdehyde,-5.4,runs/full-3L4D-CYP51-screen/docked/4612_out.pdbqt
1009,enflurane,-5.3,runs/full-3L4D-CYP51-screen/docked/1009_out.pdbqt
270,azelaic acid,-5.3,runs/full-3L4D-CYP51-screen/docked/270_out.pdbqt
334,benzyl alcohol,-5.3,runs/full-3L4D-CYP51-screen/docked/334_out.pdbqt
3355,methyl nicotinate,-5.3,runs/full-3L4D-CYP51-screen/docked/3355_out.pdbqt
4732,thioctic acid,-5.3,runs/full-3L4D-CYP51-screen/docked/4732_out.pdbqt
982,echothiophate,-5.3,runs/full-3L4D-CYP51-screen/docked/982_out.pdbqt
1078,ethchlorvynol,-5.2,runs/full-3L4D-CYP51-screen/docked/1078_out.pdbqt
124,allopurinol,-5.2,runs/full-3L4D-CYP51-screen/docked/124_out.pdbqt
1444,inositol,-5.2,runs/full-3L4D-CYP51-screen/docked/1444_out.pdbqt
1493,isoflurane,-5.2,runs/full-3L4D-CYP51-screen/docked/1493_out.pdbqt
1549,arginine,-5.2,runs/full-3L4D-CYP51-screen/docked/1549_out.pdbqt
1708,mercaptopurine,-5.2,runs/full-3L4D-CYP51-screen/docked/1708_out.pdbqt
1790,metronidazole,-5.2,runs/full-3L4D-CYP51-screen/docked/1790_out.pdbqt
1906,nicotinamide,-5.2,runs/full-3L4D-CYP51-screen/docked/1906_out.pdbqt
1952,glyceryl trinitrate,-5.2,runs/full-3L4D-CYP51-screen/docked/1952_out.pdbqt
2836,pyridoxine,-5.2,runs/full-3L4D-CYP51-screen/docked/2836_out.pdbqt
3068,carglumic acid,-5.2,runs/full-3L4D-CYP51-screen/docked/3068_out.pdbqt
3103,citrulline,-5.2,runs/full-3L4D-CYP51-screen/docked/3103_out.pdbqt
512,carmustine,-5.2,runs/full-3L4D-CYP51-screen/docked/512_out.pdbqt
811,desflurane,-5.2,runs/full-3L4D-CYP51-screen/docked/811_out.pdbqt
1073,ethambutol,-5.1,runs/full-3L4D-CYP51-screen/docked/1073_out.pdbqt
1471,ioversol,-5.1,runs/full-3L4D-CYP51-screen/docked/1471_out.pdbqt
1806,miglitol,-5.1,runs/full-3L4D-CYP51-screen/docked/1806_out.pdbqt
2379,rifaximin,-5.1,runs/full-3L4D-CYP51-screen/docked/2379_out.pdbqt
2835,nicotinic acid,-5.1,runs/full-3L4D-CYP51-screen/docked/2835_out.pdbqt
4188,deferiprone,-5.1,runs/full-3L4D-CYP51-screen/docked/4188_out.pdbqt
838,dexpanthenol,-5.1,runs/full-3L4D-CYP51-screen/docked/838_out.pdbqt
990,eflornithine,-5.1,runs/full-3L4D-CYP51-screen/docked/990_out.pdbqt
112,alendronic acid,-5.0,runs/full-3L4D-CYP51-screen/docked/112_out.pdbqt
1252,fructose,-5.0,runs/full-3L4D-CYP51-screen/docked/1252_out.pdbqt
1334,guaiacol,-5.0,runs/full-3L4D-CYP51-screen/docked/1334_out.pdbqt
1726,methacholine,-5.0,runs/full-3L4D-CYP51-screen/docked/1726_out.pdbqt
2048,pamidronic acid,-5.0,runs/full-3L4D-CYP51-screen/docked/2048_out.pdbqt
38,acamprosate,-5.0,runs/full-3L4D-CYP51-screen/docked/38_out.pdbqt
4072,ascorbic acid,-5.0,runs/full-3L4D-CYP51-screen/docked/4072_out.pdbqt
4221,mequinol,-5.0,runs/full-3L4D-CYP51-screen/docked/4221_out.pdbqt
438,busulfan,-5.0,runs/full-3L4D-CYP51-screen/docked/438_out.pdbqt
4455,fludeoxyglucose (18F),-5.0,runs/full-3L4D-CYP51-screen/docked/4455_out.pdbqt
5110,migalastat,-5.0,runs/full-3L4D-CYP51-screen/docked/5110_out.pdbqt
5144,gluconolactone,-5.0,runs/full-3L4D-CYP51-screen/docked/5144_out.pdbqt
666,citric acid,-5.0,runs/full-3L4D-CYP51-screen/docked/666_out.pdbqt
845,glucose,-5.0,runs/full-3L4D-CYP51-screen/docked/845_out.pdbqt
89,adenine,-5.0,runs/full-3L4D-CYP51-screen/docked/89_out.pdbqt
1188,flucytosine,-4.9,runs/full-3L4D-CYP51-screen/docked/1188_out.pdbqt
1307,glucosamine,-4.9,runs/full-3L4D-CYP51-screen/docked/1307_out.pdbqt
1377,histidine,-4.9,runs/full-3L4D-CYP51-screen/docked/1377_out.pdbqt
26,fluorouracil,-4.9,runs/full-3L4D-CYP51-screen/docked/26_out.pdbqt
2819,vigabatrin,-4.9,runs/full-3L4D-CYP51-screen/docked/2819_out.pdbqt
358,bethanechol,-4.9,runs/full-3L4D-CYP51-screen/docked/358_out.pdbqt
4129,isoleucine,-4.9,runs/full-3L4D-CYP51-screen/docked/4129_out.pdbqt
1557,leucine,-4.8,runs/full-3L4D-CYP51-screen/docked/1557_out.pdbqt
3282,hydroquinone,-4.8,runs/full-3L4D-CYP51-screen/docked/3282_out.pdbqt
3524,resorcinol,-4.8,runs/full-3L4D-CYP51-screen/docked/3524_out.pdbqt
4757,dimethyl fumarate,-4.8,runs/full-3L4D-CYP51-screen/docked/4757_out.pdbqt
1098,etidronic acid,-4.7,runs/full-3L4D-CYP51-screen/docked/1098_out.pdbqt
1310,glutamic acid,-4.7,runs/full-3L4D-CYP51-screen/docked/1310_out.pdbqt
1622,lysine,-4.7,runs/full-3L4D-CYP51-screen/docked/1622_out.pdbqt
2552,tacrolimus,-4.7,runs/full-3L4D-CYP51-screen/docked/2552_out.pdbqt
2735,triclofos,-4.7,runs/full-3L4D-CYP51-screen/docked/2735_out.pdbqt
4039,sulfur hexafluoride,-4.7,runs/full-3L4D-CYP51-screen/docked/4039_out.pdbqt
4266,phenol,-4.7,runs/full-3L4D-CYP51-screen/docked/4266_out.pdbqt
5153,fluciclovine (18F),-4.7,runs/full-3L4D-CYP51-screen/docked/5153_out.pdbqt
5194,meglumine,-4.7,runs/full-3L4D-CYP51-screen/docked/5194_out.pdbqt
163,aminocaproic acid,-4.6,runs/full-3L4D-CYP51-screen/docked/163_out.pdbqt
2328,pyrazinamide,-4.6,runs/full-3L4D-CYP51-screen/docked/2328_out.pdbqt
2676,tiopronin,-4.6,runs/full-3L4D-CYP51-screen/docked/2676_out.pdbqt
2854,xylose,-4.6,runs/full-3L4D-CYP51-screen/docked/2854_out.pdbqt
3344,methenamine,-4.6,runs/full-3L4D-CYP51-screen/docked/3344_out.pdbqt
3409,oxidronic acid,-4.6,runs/full-3L4D-CYP51-screen/docked/3409_out.pdbqt
66,acetylcysteine,-4.6,runs/full-3L4D-CYP51-screen/docked/66_out.pdbqt
1311,glutamine,-4.5,runs/full-3L4D-CYP51-screen/docked/1311_out.pdbqt
1356,halothane,-4.5,runs/full-3L4D-CYP51-screen/docked/1356_out.pdbqt
1501,isosorbide,-4.5,runs/full-3L4D-CYP51-screen/docked/1501_out.pdbqt
1754,methoxyflurane,-4.5,runs/full-3L4D-CYP51-screen/docked/1754_out.pdbqt
2462,sorbitol,-4.5,runs/full-3L4D-CYP51-screen/docked/2462_out.pdbqt
4272,hydroxyproline,-4.5,runs/full-3L4D-CYP51-screen/docked/4272_out.pdbqt
513,levocarnitine,-4.5,runs/full-3L4D-CYP51-screen/docked/513_out.pdbqt
5416,setmelanotide,-4.5,runs/full-3L4D-CYP51-screen/docked/5416_out.pdbqt
65,acetylcholine,-4.5,runs/full-3L4D-CYP51-screen/docked/65_out.pdbqt
935,mannitol,-4.5,runs/full-3L4D-CYP51-screen/docked/935_out.pdbqt
166,aminolevulinic acid,-4.4,runs/full-3L4D-CYP51-screen/docked/166_out.pdbqt
168,methyl aminolevulinate,-4.4,runs/full-3L4D-CYP51-screen/docked/168_out.pdbqt
2377,rifampicin,-4.4,runs/full-3L4D-CYP51-screen/docked/2377_out.pdbqt
2566,tartaric acid,-4.4,runs/full-3L4D-CYP51-screen/docked/2566_out.pdbqt
